COM,P14_POP,C14_POP15P_CS3,P14_NSCOL15P_SUP,MED13,P20_POP,C20_POP15P_CS3,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,MED19
40223,260.0,4.17670682730924,31.3253012048193,18463.1666666667,230.0,0.0,17.1074380165289,11.404958677686,5.70247933884298,20060
40224,3614.0,114.907601196307,526.778169493525,18917.8260869565,3637.0,160.0,286.0,165.0,132.0,19950
40225,210.0,0.0,25.735294117647,17476.0,196.0,0.0,18.6666666666667,7.25925925925926,6.22222222222222,21110
40226,204.99999999999903,0.0,28.41584158415828,17128.6666666667,203.0,9.71291866028708,18.4545454545455,6.79904306220096,3.88516746411483,19170
40227,1400.999999999994,45.06604584721533,208.9717394395536,19534.7619047619,1453.0,55.0,97.0,75.0,55.0,21180
40228,1517.0,36.4761033745482,194.5392179975904,20272.6086956522,1579.0,45.7257658709438,136.984381575053,59.854822473077,41.5852829742075,21520
40229,1532.0,68.63609389723743,215.9352046373532,18757.2222222222,1673.0,56.3721130731415,168.145055807099,93.2805755262236,64.5804415008257,20500
40230,2720.0,100.0,453.0,20247.8260869565,2899.0,60.6830703432969,286.150710932103,179.005102518816,106.132098875543,22300
40231,954.0,44.11403573561532,192.14113342623585,21140.8,1195.0,75.0,105.0,84.0,63.0,21740
40232,230.0,10.08771929824562,33.28947368421048,19127.1666666667,220.0,5.0,11.0,12.0,5.0,20200
40233,3016.0,93.65371734762223,515.1136923081275,20086.3333333333,3105.0,163.36079864118,302.886724444801,192.842272941425,173.072332973235,21310
40234,940.0,69.85993555874256,140.74722311099603,19379.0476190476,899.0,14.9324978569305,75.3170664031291,52.1060982730684,19.8529693060938,21760
40235,666.0,24.4134897360704,105.46627565982402,19211.0,693.0,50.3987809334192,73.0211283015213,31.083803165461,39.2568174732254,20840
40236,831.0,35.0,124.0,19540.9523809524,781.0,25.021997353032,68.6997830377638,34.2105456418988,21.0591290801577,20610
40237,676.0,19.70845481049565,96.57142857142854,19732.0,776.0,20.5031991603987,63.5628494792822,36.9057200623777,15.3604865565053,19260
40238,623.9999999999993,32.73442622950816,85.92786885245891,19812.0833333333,623.0,29.5548601419514,66.6445646495209,36.6756183051594,11.3260175118953,20750
40239,112.0,0.0,12.7719298245614,18670.0,104.0,0.0,11.6635514018692,3.88785046728972,5.83177570093458,s
40240,530.0,4.95327102803738,69.34579439252339,18352.2222222222,507.0,45.0,51.0,25.0,26.0,21560
40242,102.0,15.0,19.0,NA,104.0,5.0,11.0,6.0,6.0,s
40243,2511.0,75.57259674382551,246.73758911732057,18768.0,3065.0,101.777888363245,222.961607017152,119.191368265246,53.9759236765961,20100
40244,1255.0,33.49959763569912,222.9816967626228,20916.5217391304,1324.0,71.0342512544546,127.386096580653,62.9108985825196,68.8959123243145,23280
40245,1867.0,64.14002794105491,225.02265846037807,20202.1428571429,1927.0,63.228106651563,173.544843535852,98.9992880280561,60.2341781115045,20560
40246,1210.0,68.00156275099079,163.00374600605187,18252.2222222222,1163.0,65.2979157341706,87.9589115213921,60.1605053424862,62.4852455184722,19740
40247,198.0,3.97989949748744,14.924623115577884,19584.4,179.0,4.94475138121547,11.8674033149171,9.88950276243094,1.97790055248619,22990
40248,1675.0,70.38745219418595,284.6200363843385,21124.6666666667,1890.0,82.6521947282241,191.844446598255,114.860606326736,82.7825993784713,22960
40249,504.0000000000021,25.1497005988024,80.479041916168,19762.380952381,501.0,40.558882970271,36.5758810844931,34.6028661817743,22.3040591621554,20640
40250,576.0,11.89655715636621,97.15521677699056,22156.75,703.0,42.3061034837397,88.8061851738021,32.6767600455618,20.8348640167133,22830
40251,422.0000000000013,29.91392405063293,83.3316455696205,20526.1904761905,420.0,25.1203274332177,39.8714017556046,31.0255175490867,14.9768523310853,23380
40252,681.0,35.0,135.0,19895.5,630.0,29.6011962722348,72.7007429059466,36.562818168511,15.1709756673911,21350
40253,638.000000000001,12.09478672985781,84.66350710900488,18722.5,647.0,5.02921970451088,59.3649011190973,17.1050440616616,16.0978598446432,19610
40254,396.0,19.2233009708738,47.09708737864076,19406.1111111111,431.0,0.0,31.0,16.0,13.0,20400
40255,479.0,5.0,76.0,20402.8,469.0,29.4111520589953,46.6928003115616,29.0532892756867,27.6038504656002,22700
40256,690.0000000000014,28.87892376681613,107.2645739910316,21306.6666666667,713.0,45.8856771934326,61.7803431522017,30.4029331295667,32.7264427884591,22390
40257,1279.0000000000057,45.86055776892432,190.5760956175307,19870.0,1340.0,41.1231095130814,129.583404140605,65.0016412090529,34.515056943301,21990
40258,283.0,12.21582733812951,52.93525179856108,22076.6666666667,252.0,9.96047430830039,28.8853754940711,10.9565217391304,10.9565217391304,23670
40259,434.0,15.89016018306636,45.68421052631581,20263.3333333333,428.0,14.2870172136323,42.4177269555779,21.5651232648616,10.8604514500105,20670
40260,390.0,14.23357664233578,55.03649635036496,19809.3333333333,417.0,4.82204993522166,39.5147763967328,21.5913120424433,8.06677650106001,21980
40261,2546.0,55.0,380.0,20384.0,2812.0,158.115426674791,244.864363840356,147.32785950317,98.1138860778942,22090
40262,313.00000000000114,10.16233766233766,48.77922077922096,19441.9047619048,317.0,5.0,30.0,26.0,4.0,21420
40263,414.0,19.95180722891568,60.85301204819276,20118.6666666667,411.0,0.0,35.6442276203613,19.0261130938413,10.040101395665,21400
40264,1468.0,60.71491875923194,253.7016248153626,20449.0,1755.0,87.0584859166626,187.369388078626,101.176492607612,55.7742463954166,21830
40265,105.0,0.0,8.669724770642201,18838.8,111.0,10.0909090909091,6.05454545454545,2.01818181818182,3.02727272727273,21160
40266,1564.0,43.91556390742279,243.53176348661745,19125.9213250518,1687.0,44.1666912934307,158.800699357316,111.115695193468,81.0685099561553,21660
40267,985.0,20.0,125.0,18921.0,1008.0,25.2046023537573,85.5608666953265,39.2876490885376,31.2665467134688,20120
40268,594.0,14.89966555183947,110.25752508361208,19012.6666666667,699.0,10.0,65.0,47.0,31.0,22460
40269,1169.0,40.1029159519726,211.5428816466544,20840.6666666667,1233.0,55.8709446112911,105.646248475581,91.6146624412578,55.2715956677183,22000
40270,441.0,9.9548532731377,38.82392776523703,19554.0,442.0,10.0,29.0,16.0,4.0,20690
40271,1129.0,34.1797540208136,167.6944181646175,19583.3333333333,1201.0,40.8430940817832,112.41966027562,65.8391841603349,33.9347223496919,20340
40272,1379.0,48.0,244.0,19999.3333333333,1659.0,56.3517757648165,174.659292604802,95.9935355202516,71.573069012347,21530
40273,5016.0,204.0,921.0,21419.3333333333,6033.0,397.903127312976,626.970886525901,341.945889471331,351.047649962807,22720
40274,1366.0,55.0,209.0,19817.5757575758,1370.0,25.0450050744165,140.950358748947,55.2750794621658,47.7378166903182,21660
40275,573.0,14.87024221453287,105.08304498269896,21415.8064516129,617.0,15.0,79.0,29.0,21.0,22420
40276,294.0,3.9864406779661,55.8101694915254,20912.0,316.0,5.14341371213555,33.4436401868977,19.5620181911477,17.557907113294,22190
40277,714.0000000000015,52.75544821952795,129.8595648480691,21557.3333333333,713.0,24.0863470840859,75.428906530883,39.3543876566037,46.9734820008472,22960
40278,907.0,19.29787234042552,136.05,20000.0,977.0,50.0,79.0,57.0,25.0,21210
40279,13189.000000000002,617.037393072498,2429.693377493749,19548.0,14125.999999999989,641.097065541325,1179.1682010743039,845.789503998516,729.271490795659,21230
40280,1666.0000000000052,86.97576134244879,305.4505904288387,20830.8695652174,1722.0,84.1169922088908,183.908575991766,99.7707450620432,65.3650946260207,22700
40281,9449.0,541.0,1937.0,20453.8095238095,9726.0,582.442276311914,1031.813243284686,765.4807408510251,572.4911751464431,22100
40282,4810.0,140.48267672534217,860.5730933607872,20248.7142857143,4927.0,265.860833292413,535.08321966327,327.112763762809,230.364440177058,21320
40283,3061.0,142.871217763342,571.4826306272043,21276.6666666667,3337.0,165.685510040385,358.979691271506,202.687201585695,164.915855507101,22720
40284,7717.000000000015,257.0376024111969,1277.0506720756496,19480.0,7798.0,325.0,673.0,465.0,344.0,21150
40285,617.0,9.77812995245642,76.26941362916007,18500.0,625.0,15.0,51.0,25.0,17.0,21070
40286,1137.0,24.75958759318055,160.4146579444596,18698.5714285714,1131.0,10.0506656681819,78.0100600825606,58.5047394329993,38.9640329971365,20130
40287,3654.9999999999886,225.31884258526185,645.7053868531331,21822.8571428571,4487.0,249.082424642337,468.86408207239,290.082437205849,216.973740762876,24100
40288,1173.0,25.0,166.0,19806.0,1153.0,50.0860696052541,109.880179931415,37.8537824912417,30.035597692157,21380
40289,209.0,3.90654205607477,29.29906542056076,19528.8888888889,254.0,10.5833333333333,22.225,11.6416666666667,3.175,19800
40290,119.0,0.0,7.37168141592918,18820.0,107.0,5.0,8.0,1.0,1.0,20680
40291,1372.0,80.0,307.0,21412.380952381,1780.0,153.97352248536,202.240752681152,147.822787104087,138.590327276097,23400
40292,1383.0,90.0,242.0,21326.0,1543.0,82.4827697346043,152.883010841768,96.0203080561684,95.0662274933211,23870
40293,1010.0,42.20055710306406,190.3714020427112,19173.3333333333,1100.0,60.0,122.0,63.0,32.0,21190
40294,1590.0,56.12965340179714,323.5109114249041,21213.0434782609,1569.0,70.0,136.0,144.0,62.0,22620
40295,945.0000000000016,20.63318777292575,122.76746724890852,18903.3333333333,1130.0,27.1775974570055,83.3527546355462,42.6556183255368,50.4989256612802,19720
40296,3756.0,287.0,1015.0,22024.5,3890.0,315.22475854106,437.217657181849,431.556201280018,470.960948272615,23600
40297,203.0,11.94117647058825,28.857843137254893,18484.0,233.0,5.13215859030837,11.2907488986784,12.3171806167401,6.15859030837004,19280
40298,383.0,9.82051282051282,60.88717948717948,19854.0,398.0,5.0,31.0,20.0,12.0,20780
40299,198.0,7.88059701492538,21.671641791044784,20276.7857142857,189.0,0.0,17.5360824742268,7.79381443298969,4.87113402061856,21300
40300,868.0,40.8057151082544,147.9207172674222,21262.6666666667,996.0,52.3665663650044,101.199380330184,54.7883071571155,43.1076234633368,22470
40301,129.0,0.0,22.27338129496404,20754.7619047619,138.0,0.0,14.1021897810219,7.05109489051095,5.03649635036496,21570
40302,187.0,10.0,22.0,19409.1304347826,NA,NA,NA,NA,NA,NA
40303,350.9999999999991,4.11829961673313,39.12384635896464,18036.6666666667,335.0,5.32618772464805,27.8920367718463,10.4042868192123,16.7660592459825,18420
40304,3819.0,256.1481511488309,1124.503184853762,25604.4,3497.0,207.728616988384,332.729434974494,370.680825143238,465.056319981686,27940
40305,199.0,8.2061855670103,26.67010309278354,17074.7619047619,191.0,4.84771573604061,16.4822335025381,7.75634517766497,9.69543147208122,20820
40306,657.0,15.9756466920098,81.87518929655019,20000.6666666667,619.0,30.919904355637,58.8696731797678,34.7324008090402,20.4011901950862,21920
40307,1081.0,25.0,137.0,17926.6666666667,1156.0,35.0276259073579,83.2643635447048,49.1507143966414,57.1806361380663,20050
40308,934.0,9.92531134991058,171.7078863534532,20307.1428571429,889.0,30.0,105.0,39.0,29.0,21580
40309,1083.0,16.06493484248136,126.51136188454008,19325.3846153846,1134.0,44.7447735501757,76.8032338196731,46.283683344056,25.2548481570443,21360
40310,7611.0,403.0,1441.0,20822.9166666667,8318.0,429.452165428185,837.759723084553,600.618642787362,492.414323510899,22370
40311,606.0000000000013,34.71967086500344,109.49908609716252,19128.6666666667,655.0,21.6625579138656,62.6652287581349,29.272993994821,30.3812488959332,21050
40312,12353.999999999998,512.1611254850689,2292.543417545875,20720.4761904762,12914.000000000011,648.8592505177107,1240.386951172761,942.3434330782258,656.5473353138722,22560
40313,3219.0,109.3910488899866,379.9445592755766,18894.0,3209.0,125.0,217.0,128.0,77.0,20090
40314,1184.9999999999943,90.07601351351346,251.2119932432421,21627.0,1283.0,91.7467737098835,133.782730335704,113.555206630115,74.1903734977627,23100
40315,705.0000000000018,8.13852813852814,106.8181818181821,20956.8,777.0,5.16974607993113,71.6802236084565,41.02584640572,27.6519756714742,22690
40316,801.0,10.0,116.0,18469.0,836.0,49.9941027367621,72.9919266076304,54.0814012937845,34.0442804622764,20860
40317,2516.999999999991,78.85430174887355,531.2289802029363,21631.3333333333,3308.0,142.90510880428,344.904033468448,334.635980087733,203.662009001715,23060
40318,308.0,24.0625,42.35,19152.0,323.0,11.0064601873145,33.1730908429952,13.4336567666211,8.48059357185424,19020
40319,259.00000000000085,0.0,45.92247426551243,19216.5,255.0,35.7550175277655,31.2592363426773,16.0863841161011,12.4894898733948,21530
40320,569.0,52.95262267343488,134.78849407783423,22804.1666666667,602.0,35.1893240919862,61.7541407050231,40.9194964298333,41.2567574268143,24140
40321,262.0,3.96969696969697,30.7651515151515,19269.0476190476,243.0,5.29755694724311,15.7097175527592,8.08006455543044,4.01782390945775,20590
40322,161.0,4.05031446540881,34.4276729559748,16467.0,203.0,5.20512820512821,28.1076923076923,15.6153846153846,10.4102564102564,19550
40323,252.0,4.86486486486486,54.48648648648649,21015.5555555556,246.0,5.0,24.0,17.0,8.0,21440
40324,266.0,5.0,45.0,19654.0,258.0,5.08385683381985,18.9987447595165,19.8544724174163,5.91747129558811,22040
40325,271.0,5.15209125475285,28.85171102661596,20967.0,278.0,5.0,31.0,13.0,7.0,21160
40326,1225.0,34.0,199.0,21621.3333333333,1438.0,70.3297312242814,144.284683358046,111.197217881961,70.990030922025,22950
40327,255.0,4.1332996110168,27.8997723743634,20030.9523809524,224.0,13.5965712030078,14.0736015718389,17.369372321552,10.9102920695702,20920
40328,1553.0,24.17291504838015,308.5123646633604,20147.5,1637.0,59.1546645672796,205.622724145512,129.229347861563,86.4243818966132,21400
40329,514.0000000000008,12.16568047337277,59.8145956607496,18750.6666666667,479.0,15.1564511027835,48.5107789011542,19.7812008884423,3.08315028725365,20970
40330,300.0,14.37699680511183,45.04792332268369,19272.1739130435,311.0,15.0,29.0,19.0,9.0,19450
40331,2437.0,94.3595731667508,327.325475575152,18670.6666666667,2445.0,70.7827579821655,180.440294972963,113.534793757624,76.5101090030728,19950
40332,2198.0,98.5984637753446,318.47303799436304,19303.3333333333,2323.0,80.0,186.0,95.0,90.0,20960
40333,1287.0,49.197247706422,181.04587155963296,19085.2666666667,1344.0,55.0,93.0,51.0,42.0,20930
40334,374.0,15.0,61.0,21293.2,377.0,24.7447642400698,42.5592730406126,19.7943662415163,14.8410905784092,22950
41001,182.0,5.0,32.0,19462.8333333333,190.0,0.0,16.9109947643979,18.9005235602094,3.97905759162304,23390
41002,899.0,35.0,89.0,20534.3333333333,812.0,29.7151094385739,58.6902513793948,28.782263269599,26.8005851674818,20890
41003,601.0,54.55845380569529,122.0125421472822,22468.0,590.0,40.0,52.0,37.0,29.0,23430
41004,269.0,5.0,37.0,19590.1,264.0,0.0,19.9524178244509,11.024754877283,7.99448302956872,21580
41005,70.0,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
41006,432.0000000000006,8.22857142857142,62.74285714285723,20315.3333333333,444.0,14.8756683686126,35.0180730908251,23.9565414584964,15.3612304348672,23010
41007,703.999999999998,16.6874074074074,91.78074074074048,18993.8095238095,742.0,41.3138714112561,56.7570884150234,40.0937613216687,17.3821004606133,20930
41008,731.0,59.5923913043478,115.21195652173908,22244.0740740741,718.0,39.4676719430591,54.7518537434374,40.9591288301521,29.1786991950697,22990
41009,714.0,35.79944289693597,106.4038997214484,22722.0,683.0,44.3326530388102,63.0073242623026,48.4166800609863,21.9840360226603,23970
41010,1096.0,60.22311483421754,167.6454918956516,20172.5,1005.0,69.4334550838464,80.3561317621761,51.4619450344686,42.333748589663,22100
41011,47.0,3.91666666666667,3.916666666666668,NA,NA,NA,NA,NA,NA,NA
41012,251.0,20.0,38.0,19608.4523809524,204.0,4.5040144065685,18.142899378169,12.1033432898028,9.55379642070602,22390
41013,283.0,4.07194244604317,40.7194244604316,21150.0,273.0,14.8736623051715,16.8560018446689,13.896113500798,4.96943900665546,21720
41014,182.0,4.04444444444444,19.21111111111109,19643.0,160.0,0.0,9.75609756097561,2.92682926829268,6.82926829268293,23020
41015,61.0,4.0,9.0,NA,NA,NA,NA,NA,NA,NA
41016,1019.0,25.2979145978153,111.3108242303871,18621.9047619048,1056.0,38.301890181219,93.8319518832305,38.320199172732,16.2835081147323,20930
41017,726.0,32.40224481383712,67.84220007897147,19428.3333333333,653.0,19.7168724773934,47.8715549832609,26.2259390358018,10.9219302192963,20920
41018,46351.00000000001,2991.3208225899853,9272.823337303242,17560.0,46659.99999999999,3079.828466862709,3297.3715479067205,3325.083481524582,3482.347969378575,18790
41019,106.0,4.07692307692308,13.25,20429.3333333333,93.0,0.0,5.63636363636364,0.939393939393939,0.939393939393939,20090
41020,486.0,19.83673469387755,38.68163265306124,20675.7692307692,458.0,5.11914088831661,21.8788521426607,13.8582505192854,7.98706415400497,21640
41022,143.99999999999935,10.58823529411764,14.82352941176464,19752.0,132.0,4.85294117647059,10.6764705882353,5.82352941176471,7.76470588235294,19710
41024,180.9999999999993,10.46242774566474,47.08092485549115,21289.2857142857,180.0,10.0,21.0,12.0,18.0,21350
41025,1281.0,39.22841099410952,167.70386176284742,21000.0,1321.0,29.5743316054897,109.992506083999,64.9401201578734,58.1504428774687,22210
41026,171.0,0.0,14.25,20363.5,170.0,0.0,11.6149068322981,4.22360248447205,6.33540372670807,21060
41027,146.0,4.11267605633803,19.53521126760569,21829.1666666667,143.0,14.7931034482759,7.88965517241379,9.86206896551724,6.90344827586207,21730
41028,432.0,30.0696055684455,81.18793503480285,20176.6666666667,482.0,20.0,53.0,39.0,18.0,20830
41029,1549.0,73.70736500883258,247.64368645019485,20920.0,1504.0,81.2189276548498,150.231486682404,94.4702236302895,54.1006555725969,23250
41030,239.0,11.75409836065575,19.59016393442622,20858.4,226.0,4.80279777574613,13.0261484392141,7.07021892013045,2.91936809136841,19210
41031,2547.0,195.0,559.0,24043.8888888889,2671.0,261.422378923474,254.738231569876,208.573303998874,190.235135015991,25350
41032,2630.000000000009,163.70477802491567,538.5833720381148,22246.6666666667,2683.0,177.96721684597,273.533840069236,175.226505739534,168.225541872289,24330
41033,676.0,71.15666220920033,162.0790639209561,24843.8095238095,NA,NA,NA,NA,NA,NA
41034,113.0,11.24989739763345,17.812337546252973,21321.8333333333,92.0,4.94169635311203,9.88339270622407,2.96501781186722,1.97667854124481,21760
41035,589.0,15.91891891891892,91.53378378378376,21143.3333333333,619.0,25.1987472877571,54.5419694158928,29.2673084670057,16.1563756017866,23630
41036,470.0,16.10278372591008,66.42398286937907,20510.0,450.0,19.6581453777649,30.3533497518957,20.7844632274983,21.6510941830562,20950
41037,204.0,15.0,35.0,20210.0,210.0,5.04807692307692,14.1346153846154,15.1442307692308,6.05769230769231,22140
41038,429.0,9.8394495412844,58.05275229357796,19126.0869565217,411.0,20.0,46.0,18.0,8.0,20100
41039,727.0,25.103591160221,103.42679558011052,19965.8333333333,684.0,30.0,72.0,26.0,16.0,22770
41040,723.9999999999982,44.55384615384615,122.52307692307662,22107.3333333333,800.0,46.0021199616658,92.9807433158865,51.0893259826032,18.4261479105526,23890
41041,180.0,16.0,19.0,20494.5333333333,158.0,0.0,14.4512195121951,4.81707317073171,2.89024390243902,22820
41042,549.0000000000018,12.04973827693389,127.2591603073146,19434.875,534.0,10.0119988191725,24.9719671994646,20.0402082903727,22.0398080901454,20490
41043,1730.0,30.0,164.0,18307.0,1679.0,39.6820849745571,107.41233910634,55.5722297961603,24.9193246758717,20190
41044,1111.0,15.20394150207081,112.50916711532356,18498.6666666667,1110.0,14.6015938182348,68.0954442142883,39.6116731368,31.5752331145172,19750
41045,1092.0,45.41089587759459,182.6527145298801,20811.0,1082.0,79.5638440529101,98.4803374681275,70.6312607757618,62.6682444189278,22160
41046,1106.0,61.74805022700732,196.5646265559729,20813.2,1064.0,72.4734764814264,96.7382144281961,77.1023362663899,74.5222949758209,23530
41047,4488.999999999981,375.43212721825273,988.8266438910158,22920.0,4519.0,395.0,418.0,324.0,348.0,23680
41048,227.0,0.0,30.2666666666667,19136.6666666667,229.0,5.0,18.0,9.0,6.0,22320
41049,983.0,20.0,92.0,18155.5555555556,935.0,29.423627125412,54.4241102566699,39.6000321883868,19.8939318663733,20470
41050,1006.0,105.00853702639262,192.903898159165,22284.6428571429,918.0,78.6785373714905,96.3456987700076,59.1165135628391,57.2649887588346,24320
41051,1171.0,64.0,191.0,20731.2,1075.0,44.6693108671858,80.5953117879338,52.6359526810814,48.7709321374565,22080
41052,1051.0,60.0,210.0,22493.4782608696,1112.0,75.7506742738789,98.99025381745,73.7020559887583,66.6312333221483,24500
41053,529.0,15.0,51.0,19321.0,527.0,9.73057900994487,46.8806964887448,22.0945550843946,17.1326114720015,20280
41054,338.0,0.0,55.507331378299135,18957.7777777778,342.0,4.37876219698018,34.2249391273477,11.193398302788,14.4261394130476,21660
41055,2013.0,150.0,460.0,23256.1111111111,2401.0,175.323342460861,257.991429216725,194.867654164258,168.696238612117,24660
41057,197.00000000000077,5.56497175141243,31.16384180790972,20846.1904761905,167.0,5.18633540372671,20.7453416149068,8.29813664596273,7.26086956521739,22110
41058,167.0,4.14906832298137,30.08074534161486,20574.8333333333,188.0,20.8888888888889,14.6222222222222,14.6222222222222,3.13333333333333,24330
41059,3576.0,83.87867970557394,412.5056297784777,19103.3333333333,6663.0,225.0,521.0,323.0,204.0,21250
41060,707.0000000000009,4.07372954778612,32.58983638228896,18168.5714285714,711.0,5.21186263217704,20.6708185715627,10.3660026138593,4.13010889804108,19240
41061,1548.0,80.0,263.0,21028.75,1553.0,65.1247411743235,178.310348106741,78.1415769294221,44.0831057066073,22190
41062,528.0,24.3542435424354,78.90774907749078,20077.7777777778,545.0,9.93463506142039,48.5460102918939,26.1172114133055,12.8321555809143,22260
41063,521.0,27.78666666666667,62.52,19871.0,494.0,20.2482421849345,29.340219343093,27.3375369483684,16.1811357961463,22100
41064,322.0,29.4512195121951,56.93902439024392,22620.0,NA,NA,NA,NA,NA,NA
41065,526.9999999999983,24.8,90.93333333333304,20577.2222222222,574.0,20.5795191917232,48.4369070206684,27.8277191970199,20.6126727047944,22190
41066,427.0,19.76851851851852,72.1550925925926,20918.4615384615,431.0,19.1477147672784,42.4549306172955,15.4966307960008,29.7449462397706,22440
41067,2786.0,138.09451795841213,513.3486697094681,22710.4347826087,2781.0,220.0,262.0,184.0,147.0,24450
41068,524.0000000000024,28.26974951830442,50.481695568401,18298.3333333333,498.0,14.9628879356046,27.664615501332,11.9175561379577,16.8232328891132,19800
41069,283.0,11.95774647887325,41.85211267605636,23515.3333333333,249.0,9.25201248156359,21.3649861700689,20.4799517541463,17.6775301060291,26050
41070,412.0,15.0,65.0,20883.0,518.0,20.0036307261322,25.690542126716,31.5250671983895,26.9286748201354,22730
41071,515.9999999999983,20.79059004555765,73.80659466172948,19006.5,548.0,25.5155286716707,36.745532735137,32.6797832764413,15.3194943387871,21540
41072,391.9999999999987,10.20833333333334,89.83333333333304,22191.7391304348,407.0,30.0,47.0,32.0,21.0,24090
41073,709.0,35.0,85.0,18703.5555555556,677.0,24.5861681455926,42.9136416302994,31.9287984472509,15.0520051903193,20340
41074,1248.0,39.338061465721,114.080378250591,18906.6666666667,1214.0,24.3903882965302,80.238548996264,43.7851925081021,19.9148563606638,20770
41075,990.0,0.0,48.0,17668.4615384615,1013.0,15.0588368208392,42.2689489678441,18.0706766833025,8.02937615479113,19030
41077,143.0,0.0,19.68840579710143,18771.75,127.0,0.0,16.0,6.0,5.0,22770
41078,799.0000000000026,32.48792884371032,115.7382465057183,19705.3333333333,823.0,45.1180210123089,64.2503800421259,37.1330307400694,24.0764535611768,21530
41079,109.0,0.0,10.0,17875.3333333333,101.0,0.0,4.90291262135922,3.92233009708738,0.980582524271845,19170
41080,1327.0,60.0,147.0,19912.9166666667,1397.0,45.2919338401292,98.6470346075816,58.3807049689225,47.3077256739331,22300
41081,237.0,5.0,33.0,19968.0952380952,225.0,19.8237885462555,22.7973568281938,8.92070484581498,9.91189427312775,23150
41082,719.000000000002,40.33660589060312,128.06872370266515,20611.2,NA,NA,NA,NA,NA,NA
41083,515.0,24.0,51.0,20030.6666666667,560.0,25.1100466395641,39.2754632123807,21.1654217370398,11.0423536337842,21220
41084,986.9999999999978,32.06579839080616,119.2354671414458,20096.6666666667,962.0,19.0616063615843,57.2724376952179,37.454127132239,38.5104052424347,21820
41085,1055.0,64.12155745489072,170.3228869895539,21252.6666666667,1056.0,49.3211577637706,108.296428448652,57.0354720649679,46.5195500062014,22910
41086,632.0,15.0,93.0,20112.6666666667,648.0,30.3309794059739,57.6467580348318,29.4056987340766,20.2593507157595,22470
41087,356.0,5.0,24.0,19706.6666666667,328.0,14.7746119168667,20.9546271684904,12.9496157017842,15.9572881118441,21750
41088,213.0,7.92558139534884,24.767441860465127,21071.5,235.0,9.94206556695043,22.2202234030768,8.05848729031335,9.99447286357803,21260
41089,194.0,5.0259067357513,28.14507772020728,17765.7142857143,206.0,5.0,19.0,6.0,12.0,19880
41090,283.0,16.0,38.0,19986.6666666667,254.0,14.32098123019,18.5952144607515,7.72189920771481,17.1181739025263,23050
41091,1323.0,49.2279069767442,222.55116279069827,22129.3333333333,1307.0,64.7219084576265,99.8161811907701,75.9567968341874,64.074715641427,23860
41092,815.0000000000039,32.03952192448272,99.1222709538689,19954.1935483871,NA,NA,NA,NA,NA,NA
41093,286.0,19.65635738831615,36.36426116838489,20959.0476190476,272.0,19.6556734093513,19.9407930720527,7.97901598834087,9.94430529788063,22400
41094,1140.0,74.99999413603246,177.99998608285034,20625.7142857143,1173.0,47.5379086097387,115.809702274494,62.0093021344542,36.6883262361513,22510
41095,1149.0,31.7245977909621,123.7259313847522,18419.619047619,1053.0,19.7129227594599,84.0759615279974,41.519195730978,26.6747942157501,19930
41096,323.0,19.16913946587536,37.37982195845699,18528.3333333333,335.0,41.5853461352704,26.5964634727213,14.5896345655103,14.3441776748299,20740
41097,2426.0,60.44564460982273,151.2530424326313,18885.75,2367.0,58.0553284478172,113.620111323666,48.1740703904829,45.7601238724482,20190
41098,196.0,5.0,30.0,20750.0,170.0,9.77011494252874,11.7241379310345,8.79310344827586,4.88505747126437,21630
41099,509.0,20.0,69.0,19005.2380952381,495.0,24.9800091922766,36.9009929301492,20.9595155178624,12.9746169118041,21380
41100,184.0,10.0,38.0,22120.0,169.0,9.94117647058824,13.9176470588235,10.9352941176471,14.9117647058824,21010
41101,1253.0,35.04189744519282,182.2168455998673,20032.6875,1156.0,55.0,94.0,49.0,35.0,21730
41102,390.999999999999,20.57894736842105,47.3315789473683,19250.4761904762,384.0,19.7710812853543,29.7361954955134,19.8324374994332,14.8701646204758,22860
41103,413.0,14.78520286396182,54.21241050119334,20747.9166666667,413.0,10.0,30.0,24.0,8.0,23070
41104,2278.999999999994,130.29183930138896,466.8465455674561,22305.5555555556,2322.0,177.852658739831,263.549374729587,163.024987650965,136.503047412167,23710
41105,886.0,54.0,173.0,21402.2222222222,856.0,59.9244352336011,78.4042105625158,66.609973756747,34.7497207690397,22690
41106,4766.999999999985,173.7354260089687,701.2074532240584,19542.0512820513,4611.0,224.347112948553,329.691982139528,229.19489455218,228.165101617613,21200
41107,461.0000000000005,41.0690423162584,67.76391982182636,21647.5,476.0,9.99706600028901,51.0484305668431,27.0633282935519,8.0179888522828,22690
41108,126.0,0.0,18.5901639344262,24887.619047619,122.0,5.04132231404959,18.1487603305785,8.06611570247934,3.02479338842975,23740
41109,733.9999999999981,40.5524861878453,135.85082872928143,21528.8888888889,740.0,38.8072550259155,84.1613531333855,45.2737495408366,38.446333571106,23590
41110,835.0000000000032,15.40590405904059,77.02952029520326,18842.6666666667,830.0,30.0,60.0,23.0,14.0,21240
41112,252.0,28.0,45.0,22220.9523809524,242.0,15.1264457558499,25.8713499870579,20.6821908487308,10.0856361911768,22620
